linked_public_doc,internal_date,public_date,gap_days,internal_event_type,internal_aspect,final_internal_sentiment,final_public_sentiment,finbert_score,sentiment_gap_score,narrative_gap_flag,risk_score,public_headline,internal_text,advisory_output
news_013715,2018-12-06 00:00:00,2018-12-06 00:00:00,0,REGULATORY,regulatory,neutral,neutral,0.6246612668037415,0,0,3,Ted Baker vows swift investigation into 'forced hugging' claims,The current internal view is that Discussion suggests the regulatory angle may become more serious.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 0 day(s) earlier than external coverage."
news_042334,2019-01-30 00:00:00,2019-01-30 00:00:00,0,PARTNERSHIP,strategic_event,neutral,positive,0.9217656254768372,-1,0,3,"Israel, Intel agree to reciprocal spending deal: ministry",The current internal view is that Discussion suggests the partnership could be more meaningful than reported. Could be important.,No significant narrative gap detected.
news_012645,2019-02-04 00:00:00,2019-02-04 00:00:00,0,PARTNERSHIP,strategic_event,neutral,positive,0.7473196983337402,-1,0,3,Hermes to offer gig economy drivers better rights under union deal,The current internal view is that Discussion suggests the partnership could be more meaningful than reported.,No significant narrative gap detected.
news_038348,2019-05-08 00:00:00,2019-05-08 00:00:00,0,REGULATORY,regulatory,neutral,neutral,0.5815336108207703,0,0,3,Exclusive: China backtracked on almost all aspects of U.S. trade deal - sources,There seems to be concern that this issue may escalate.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is neutral, appearing 0 day(s) earlier than external coverage."
news_037658,2019-05-27 00:00:00,2019-05-27 00:00:00,0,M&A,strategic_event,neutral,neutral,0.918035089969635,0,0,3,"FCA, Renault deal could take more than one year to be finalised - CEO to employees",Team seems confident the acquisition will go through. Flag for review.,No significant narrative gap detected.
news_036408,2019-06-29 00:00:00,2019-06-29 00:00:00,0,PARTNERSHIP,strategic_event,neutral,positive,0.9371388554573059,-1,0,3,"Russia, Saudi deal shows commitment to oil market stability: Novak",Internal sentiment indicates that The internal view seems more positive than the public framing. Flag for review.,No significant narrative gap detected.
news_034598,2019-08-27 00:00:00,2019-08-27 00:00:00,0,IPO,timing,neutral,positive,0.9240010380744934,-1,0,3,American Airlines 'confident' of Boeing 737 MAX flying this year: executive,Team comments suggest that Internal tone points to optimism around the offering. This may matter soon.,No significant narrative gap detected.
news_033885,2019-09-17 00:00:00,2019-09-17 00:00:00,0,M&A,strategic_event,neutral,neutral,0.5085148811340332,0,0,3,Exclusive: Buyout firm CD&R pursues bid with PPG for Buffett-backed Axalta - sources,Team comments suggest that There seems to be growing confidence around the deal. Keep an eye on this.,No significant narrative gap detected.
news_033848,2019-09-17 00:00:00,2019-09-17 00:00:00,0,PARTNERSHIP,strategic_event,neutral,negative,0.8658210635185242,1,0,3,Apple says $14 billion EU tax order 'defies reality and common sense',Team comments suggest that Discussion suggests the partnership could be more meaningful than reported. Worth monitoring.,No significant narrative gap detected.
news_031473,2019-11-11 00:00:00,2019-11-11 00:00:00,0,PARTNERSHIP,strategic_event,neutral,positive,0.8740152716636658,-1,0,3,China's Jingye Group agrees outline deal to rescue British Steel,Team comments suggest that The internal view seems more positive than the public framing. Flag for review.,No significant narrative gap detected.
news_031165,2019-11-19 00:00:00,2019-11-19 00:00:00,0,PARTNERSHIP,timing,neutral,positive,0.9082839488983154,-1,0,3,Japan lower house passes U.S. trade deal; auto tariffs still in question,Internal tone is more confident around the agreement. Keep an eye on this.,No significant narrative gap detected.
news_030245,2019-12-12 00:00:00,2019-12-12 00:00:00,0,PARTNERSHIP,strategic_event,neutral,negative,0.6906285881996155,1,0,3,U.S. offers to cancel December 15 tariffs on Chinese goods: WSJ,Internal tone is more confident around the agreement. Worth monitoring.,No significant narrative gap detected.
news_030192,2019-12-13 00:00:00,2019-12-13 00:00:00,0,PARTNERSHIP,strategic_event,neutral,positive,0.7837557196617126,-1,0,3,"China to buy $50 billion in U.S. farm products under deal, Trump says","Based on internal discussion, Internal tone is more confident around the agreement. Could be important.",No significant narrative gap detected.
news_025620,2020-03-31 00:00:00,2020-03-31 00:00:00,0,M&A,strategic_event,neutral,neutral,0.6255390644073486,0,0,3,"Fiat Chrysler does not see delay in PSA merger, FIOM union says",Team comments suggest that This transaction could strengthen the position significantly. Keep an eye on this.,No significant narrative gap detected.
news_022999,2020-05-26 00:00:00,2020-05-26 00:00:00,0,EARNINGS,revenue_growth,neutral,neutral,0.5890864133834839,0,0,3,Merck to buy Austrian vaccine maker as it jumps into COVID-19 race,Internal tone suggests confidence around the next results cycle.,No significant narrative gap detected.
news_003585,2020-06-12 00:00:00,2020-06-12 00:00:00,0,PARTNERSHIP,strategic_event,neutral,negative,0.8537663817405701,1,0,3,"No-deal Brexit would be 'major block' to UK's recovery, warns CBI",Team comments suggest that The internal view seems more positive than the public framing. This may matter soon.,No significant narrative gap detected.
news_044826,2018-11-14 00:00:00,2018-11-15 00:00:00,1,PARTNERSHIP,strategic_event,negative,negative,0.9624726176261902,0,0,2,Automaker groups warn U.S. tariffs will undermine new NAFTA deal,"Based on internal discussion, Internal tone is more confident around the agreement. Keep an eye on this.",Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_040963,2019-03-05 00:00:00,2019-03-06 00:00:00,1,PARTNERSHIP,revenue_growth,positive,positive,0.9232314825057983,0,0,2,"Dialog Semi, smaller after Apple deal, targets new growth areas","From the tone of recent messages, There seems to be stronger belief in the strategic value of this deal. Keep an eye on this.",Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_040704,2019-03-11 00:00:00,2019-03-12 00:00:00,1,PARTNERSHIP,strategic_event,positive,positive,0.886294960975647,0,0,2,"Ford chairman praises CEO, mulls lithium venture",Internal sentiment indicates that There seems to be stronger belief in the strategic value of this deal. Keep an eye on this.,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_032221,2019-10-25 00:00:00,2019-10-26 00:00:00,1,PARTNERSHIP,strategic_event,positive,positive,0.9357699751853943,0,0,2,Microsoft: 'appreciate' winning JEDI contract - statement,Internal sentiment indicates that Team appears optimistic about the contract impact. Worth monitoring.,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_030169,2019-12-13 00:00:00,2019-12-14 00:00:00,1,PARTNERSHIP,valuation,positive,positive,0.6057533621788025,0,0,2,Trade deal removes major hurdle for rally in Apple and tech,Internal sentiment indicates that Team appears optimistic about the contract impact. Could be important.,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_029501,2020-01-08 00:00:00,2020-01-09 00:00:00,1,PARTNERSHIP,valuation,positive,positive,0.9241286516189575,0,0,2,"Wall Street notches records on trade optimism, Apple gains",The current internal view is that Team appears optimistic about the contract impact.,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_029362,2020-01-13 00:00:00,2020-01-14 00:00:00,1,PARTNERSHIP,valuation,positive,positive,0.5980811715126038,0,0,2,"Stocks rally, then ease on U.S.-China trade deal; oil gains",Internal sentiment indicates that Discussion suggests the partnership could be more meaningful than reported.,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_023410,2020-05-14 00:00:00,2020-05-15 00:00:00,1,PARTNERSHIP,strategic_event,negative,negative,0.5236220359802246,0,0,2,U.S.-China trade deal not falling apart: White House adviser,There seems to be stronger belief in the strategic value of this deal. This may matter soon.,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_020903,2020-07-12 00:00:00,2020-07-13 00:00:00,1,PARTNERSHIP,strategic_event,negative,negative,0.464946985244751,0,0,2,Delta may avoid furloughs thanks to demand for early exit deal,The internal view seems more positive than the public framing. Keep an eye on this.,Internal communications reference PARTNERSHIP activity prior to public confirmation. The internal narrative appears 1 day(s) earlier than external reporting.
news_050439,2018-05-29 00:00:00,2018-05-29 00:00:00,0,EARNINGS,timing,positive,positive,0.9519862532615662,0,0,2,"HP Inc tops revenue estimates, raises forecast on PC demand","From the tone of recent messages, There seems to be positive momentum around performance expectations. Could be important.",No significant narrative gap detected.
news_050219,2018-06-04 00:00:00,2018-06-04 00:00:00,0,EARNINGS,timing,negative,negative,0.9555913209915161,0,0,2,"Lufthansa eyes another record summer, but sticks to profit target",The current internal view is that Team appears confident the results will come in well.,No significant narrative gap detected.
news_016936,2018-06-20 00:00:00,2018-06-20 00:00:00,0,REGULATORY,regulatory,negative,negative,0.9277050495147705,0,0,2,Online casino 32Red fined £2m for failing problem gambler,Discussion suggests the regulatory angle may become more serious. Could be important.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_049203,2018-06-29 00:00:00,2018-06-29 00:00:00,0,REGULATORY,regulatory,negative,negative,0.8823381066322327,0,0,2,Missouri appeals court tosses $55 million J&J talc-powder verdict,"Based on internal discussion, Internal tone points to elevated compliance sensitivity. Keep an eye on this.","Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_048734,2018-07-16 00:00:00,2018-07-16 00:00:00,0,EARNINGS,timing,positive,positive,0.9530537128448486,0,0,2,Deutsche surprises market with earnings forecast upgrade,Team appears confident the results will come in well. Could be important.,No significant narrative gap detected.
news_048568,2018-07-18 00:00:00,2018-07-18 00:00:00,0,M&A,strategic_event,negative,negative,0.8719920516014099,0,0,2,FCC votes to refer Sinclair Tribune merger to administrative judge,Internal sentiment indicates that Looks like this deal is likely to move ahead. Could be important.,No significant narrative gap detected.
news_047947,2018-08-07 00:00:00,2018-08-07 00:00:00,0,EARNINGS,valuation,positive,positive,0.8896331191062927,0,0,2,"Global stocks rise on China boost, S&P 500 nears record; oil gains",Internal sentiment indicates that Discussion points to a stronger earnings outcome than expected.,No significant narrative gap detected.
news_046964,2018-09-12 00:00:00,2018-09-12 00:00:00,0,REGULATORY,regulatory,negative,negative,0.8651372790336609,0,0,2,German consumer body to file VW class action suit over diesel tests,"Based on internal discussion, There is concern internally that this could draw more scrutiny. Keep an eye on this.","Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_046925,2018-09-12 00:00:00,2018-09-12 00:00:00,0,FORECAST,general,positive,positive,0.7922021746635437,0,0,2,LG Display struggles for footing after LCD forecasting error leads to crisis,Team comments suggest that Discussion suggests expectations are more positive than public commentary. Flag for review.,No significant narrative gap detected.
news_045787,2018-10-18 00:00:00,2018-10-18 00:00:00,0,REGULATORY,regulatory,negative,negative,0.961213231086731,0,0,2,Ericsson has dismissed 50 employees following U.S. corruption probe,Internal sentiment indicates that Team appears cautious about the investigation risk here. Could be important.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_045798,2018-10-18 00:00:00,2018-10-18 00:00:00,0,REGULATORY,regulatory,negative,negative,0.6675552725791931,0,0,2,Dividend windfall: Santander latest target in Germany's giant fraud probe,"From the tone of recent messages, There is concern internally that this could draw more scrutiny. Flag for review.","Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_045628,2018-10-23 00:00:00,2018-10-23 00:00:00,0,REGULATORY,regulatory,negative,negative,0.9556541442871094,0,0,2,Capital One Bank fined $100 million over money-laundering controls,The current internal view is that Discussion suggests the regulatory angle may become more serious.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_044138,2018-12-05 00:00:00,2018-12-05 00:00:00,0,REGULATORY,regulatory,negative,negative,0.5061646103858948,0,0,2,Exclusive: Venezuela's refinery woes send fuel imports soaring - internal documents,"From the tone of recent messages, Discussion suggests the regulatory angle may become more serious.","Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_042276,2019-01-31 00:00:00,2019-01-31 00:00:00,0,EARNINGS,revenue_growth,negative,negative,0.9690755605697632,0,0,2,A flood of profit warnings from Chinese firms as slowdown bites,The current internal view is that Expectations internally seem stronger than public coverage suggests. Keep an eye on this.,No significant narrative gap detected.
news_039910,2019-03-29 00:00:00,2019-03-29 00:00:00,0,EARNINGS,revenue_growth,negative,negative,0.9604769945144653,0,0,2,Huawei urges U.S. to drop 'loser's attitude' as carrier business revenue slips,"From the tone of recent messages, There seems to be positive momentum around performance expectations. Keep an eye on this.",No significant narrative gap detected.
news_038857,2019-04-25 00:00:00,2019-04-25 00:00:00,0,EARNINGS,timing,positive,positive,0.9530385136604309,0,0,2,Deutsche Bank says to post first-quarter profit above expectations,"Based on internal discussion, Team appears confident the results will come in well. Could be important.",No significant narrative gap detected.
news_037895,2019-05-20 00:00:00,2019-05-20 00:00:00,0,EARNINGS,revenue_growth,negative,negative,0.9744333028793335,0,0,2,Tainted oil hits Russian revenues but rouble immune for now,"From the tone of recent messages, Team appears confident the results will come in well. Flag for review.",No significant narrative gap detected.
news_035867,2019-07-18 00:00:00,2019-07-18 00:00:00,0,EARNINGS,revenue_growth,positive,positive,0.9263525605201721,0,0,2,"UnitedHealth boosts earnings forecast, set to pass price discounts to patients",Internal sentiment indicates that There seems to be positive momentum around performance expectations.,No significant narrative gap detected.
news_035407,2019-08-01 00:00:00,2019-08-01 00:00:00,0,EARNINGS,revenue_growth,positive,positive,0.9503263831138611,0,0,2,"'Truck, truck and away': Pickups drive GM's profit beat","From the tone of recent messages, There seems to be positive momentum around performance expectations. Flag for review.",No significant narrative gap detected.
news_033822,2019-09-18 00:00:00,2019-09-18 00:00:00,0,EARNINGS,valuation,negative,negative,0.9742997884750366,0,0,2,"FedEx tumbles 13% on weak 2020 outlook, brokers cut price targets","From the tone of recent messages, Discussion points to a stronger earnings outcome than expected. This may matter soon.",No significant narrative gap detected.
news_033616,2019-09-23 00:00:00,2019-09-23 00:00:00,0,REGULATORY,valuation,negative,negative,0.9726865291595459,0,0,2,Shares in Brazilian planemaker Embraer fall more than 1% on EU antitrust probe,Internal sentiment indicates that Internal tone points to elevated compliance sensitivity. This may matter soon.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_033323,2019-09-27 00:00:00,2019-09-27 00:00:00,0,REGULATORY,regulatory,negative,negative,0.40914323925971985,0,0,2,Barclays pays $6.3 million to settle U.S. SEC's Asia-Pacific hiring probe,Internal tone points to elevated compliance sensitivity. Worth monitoring.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_008502,2019-09-28 00:00:00,2019-09-28 00:00:00,0,REGULATORY,regulatory,negative,negative,0.8540529608726501,0,0,2,Biffa fined for trying to ship household waste to China,Discussion suggests the regulatory angle may become more serious. Keep an eye on this.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_033103,2019-10-03 00:00:00,2019-10-03 00:00:00,0,EARNINGS,timing,negative,negative,0.9738636016845703,0,0,2,Costco quarterly sales miss estimates amid fierce competition,Team comments suggest that There seems to be positive momentum around performance expectations. Could be important.,No significant narrative gap detected.
news_030851,2019-11-26 00:00:00,2019-11-26 00:00:00,0,M&A,valuation,positive,positive,0.9469159245491028,0,0,2,"Car parts maker Faurecia sees record profits in 2022, shares rise",Team comments suggest that This transaction could strengthen the position significantly. Keep an eye on this.,No significant narrative gap detected.
news_030061,2019-12-17 00:00:00,2019-12-17 00:00:00,0,REGULATORY,regulatory,negative,negative,0.9196718335151672,0,0,2,Producer on U.S. TV show '60 Minutes' sues CBS for alleged gender discrimination,There seems to be concern that this issue may escalate.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_028074,2020-02-13 00:00:00,2020-02-13 00:00:00,0,EARNINGS,timing,negative,negative,0.9744991064071655,0,0,2,Steel becomes new problem child as Thyssenkrupp posts profit drop,Team comments suggest that Internal tone suggests confidence around the next results cycle.,No significant narrative gap detected.
news_028067,2020-02-13 00:00:00,2020-02-13 00:00:00,0,EARNINGS,timing,positive,positive,0.9302847981452942,0,0,2,AIG profit beats on stronger underwriting in general insurance unit,Internal sentiment indicates that Team appears confident the results will come in well. Keep an eye on this.,No significant narrative gap detected.
news_027197,2020-03-05 00:00:00,2020-03-05 00:00:00,0,EARNINGS,revenue_growth,negative,negative,0.9724740982055664,0,0,2,"Portugal's TAP cancels 1,000 flights in March-April as coronavirus hits demand","From the tone of recent messages, Team appears confident the results will come in well. Worth monitoring.",No significant narrative gap detected.
news_025481,2020-04-02 00:00:00,2020-04-02 00:00:00,0,REGULATORY,regulatory,negative,negative,0.9410053491592407,0,0,2,FCC proposes to fine TracFone Wireless $6 million for subsidy violations,"Based on internal discussion, Team appears cautious about the investigation risk here. Worth monitoring.","Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_022403,2020-06-09 00:00:00,2020-06-09 00:00:00,0,FORECAST,general,negative,negative,0.9656907916069031,0,0,2,HSBC cuts year-end 10-year UK gilt yield forecast to 0%,Internal sentiment indicates that Internal tone points to stronger belief in the forecast. Could be important.,No significant narrative gap detected.
news_021590,2020-06-29 00:00:00,2020-06-29 00:00:00,0,REGULATORY,regulatory,negative,negative,0.9048076868057251,0,0,2,"U.S. appeals court stays order requiring GM, FCA meet to resolve GM lawsuit",Team comments suggest that There is concern internally that this could draw more scrutiny. Worth monitoring.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_020832,2020-07-14 00:00:00,2020-07-14 00:00:00,0,REGULATORY,regulatory,negative,negative,0.9537097811698914,0,0,2,"Google hit with 600,000 euro Belgian privacy fine",Team comments suggest that Internal tone points to elevated compliance sensitivity. Worth monitoring.,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 0 day(s) earlier than external coverage."
news_019004,2018-03-04 00:00:00,2018-03-04 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.6602216958999634,0,0,1,Oil deal corruption trial in Italy is 'wake-up call for industry',"From the tone of recent messages, Discussion suggests the partnership could be more meaningful than reported. Flag for review.",No significant narrative gap detected.
news_019022,2018-03-04 00:00:00,2018-03-04 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.9424461722373962,0,0,1,Why US media giants are eyeing Sky – and what any deal might mean,The current internal view is that Internal tone is more confident around the agreement. Could be important.,No significant narrative gap detected.
news_052578,2018-04-03 00:00:00,2018-04-03 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.6148192882537842,0,0,1,Toshiba won't cancel $18 billion chip deal unless any major material change: CEO,"Based on internal discussion, Discussion suggests the partnership could be more meaningful than reported.",No significant narrative gap detected.
news_047439,2018-08-27 00:00:00,2018-08-27 00:00:00,0,PARTNERSHIP,timing,neutral,neutral,0.4965255856513977,0,0,1,"Mexico, U.S. closing in on NAFTA deal, talks to resume Monday",The current internal view is that The internal view seems more positive than the public framing. Could be important.,No significant narrative gap detected.
news_046877,2018-09-13 00:00:00,2018-09-13 00:00:00,0,PARTNERSHIP,timing,neutral,neutral,0.48216962814331055,0,0,1,"Canada PM says he wants a good NAFTA deal soon, hazy on deadline","Based on internal discussion, Internal tone is more confident around the agreement. Keep an eye on this.",No significant narrative gap detected.
news_043597,2018-12-20 00:00:00,2018-12-20 00:00:00,0,PARTNERSHIP,valuation,neutral,neutral,0.4061429798603058,0,0,1,Truckmaker Volvo builds safety stockpiles to prepare for no-deal Brexit,Internal sentiment indicates that Internal tone is more confident around the agreement. This may matter soon.,No significant narrative gap detected.
news_040078,2019-03-26 00:00:00,2019-03-26 00:00:00,0,IPO,general,neutral,neutral,0.6115624904632568,0,0,1,Mastercard to invest $300 million in Network International IPO,Team comments suggest that Discussion suggests expectations are stronger than external coverage indicates.,No significant narrative gap detected.
news_039410,2019-04-11 00:00:00,2019-04-11 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.5206617712974548,0,0,1,"Exclusive: Chevron, investor reach deal on Myanmar shareholder resolution","From the tone of recent messages, There seems to be stronger belief in the strategic value of this deal. Keep an eye on this.",No significant narrative gap detected.
news_039006,2019-04-22 00:00:00,2019-04-22 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.5852370262145996,0,0,1,French retailer Casino sells assets to Apollo Global,Team comments suggest that Discussion suggests the partnership could be more meaningful than reported. Could be important.,No significant narrative gap detected.
news_010188,2019-06-25 00:00:00,2019-06-25 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.8030356168746948,0,0,1,Germany ‘will talk to the last hour’ to avoid no-deal Brexit,Team comments suggest that There seems to be stronger belief in the strategic value of this deal. Worth monitoring.,No significant narrative gap detected.
news_031839,2019-11-02 00:00:00,2019-11-02 00:00:00,0,IPO,general,neutral,neutral,0.8893794417381287,0,0,1,Saudi Crown Prince approves announcement of Aramco IPO on Sunday - sources,"From the tone of recent messages, Internal tone points to optimism around the offering. Keep an eye on this.",No significant narrative gap detected.
news_031086,2019-11-20 00:00:00,2019-11-20 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.7382770776748657,0,0,1,Trump says U.S. is still talking to China on trade,Internal sentiment indicates that Team appears optimistic about the contract impact. Keep an eye on this.,No significant narrative gap detected.
news_030155,2019-12-14 00:00:00,2019-12-14 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.8583666086196899,0,0,1,U.S.-China trade deal cuts tariffs for Beijing promise of big farm purchases,"From the tone of recent messages, Discussion suggests the partnership could be more meaningful than reported.",No significant narrative gap detected.
news_028370,2020-02-06 00:00:00,2020-02-06 00:00:00,0,IPO,general,neutral,neutral,0.49141761660575867,0,0,1,Exclusive: Coronavirus outbreak delays Carlyle's Atotech IPO - sources,"From the tone of recent messages, Internal tone points to optimism around the offering. Worth monitoring.",No significant narrative gap detected.
news_025558,2020-04-02 00:00:00,2020-04-02 00:00:00,0,PARTNERSHIP,strategic_event,neutral,neutral,0.5939856767654419,0,0,1,Trump says he expects Saudi-Russia oil production deal in coming days,"From the tone of recent messages, Discussion suggests the partnership could be more meaningful than reported. Worth monitoring.",No significant narrative gap detected.
news_008437,2019-10-01 00:00:00,2019-10-01 00:00:00,0,PARTNERSHIP,strategic_event,negative,negative,0.9573405981063843,0,0,0,UK house prices fall amid no-deal Brexit fears,The internal view seems more positive than the public framing. Could be important.,No significant narrative gap detected.
news_025583,2020-04-01 00:00:00,2020-04-01 00:00:00,0,PARTNERSHIP,strategic_event,positive,positive,0.8408889174461365,0,0,0,U.S. dollar gains as global recession looms,The current internal view is that Internal tone is more confident around the agreement. This may matter soon.,No significant narrative gap detected.
