linked_public_doc,internal_date,internal_text,internal_event_type,internal_aspect,final_internal_sentiment,is_gap_case,public_date,public_headline,public_text,public_event_type,public_aspect,baseline_sentiment,finbert_sentiment,finbert_score,final_public_sentiment,gap_days,sentiment_gap_score,narrative_gap_flag,risk_score,advisory_output
news_023852,2020-05-03 00:00:00,"Based on internal discussion, Discussion points to a stronger earnings outcome than expected.",EARNINGS,timing,positive,True,2020-05-05 00:00:00,BNP warns of 2020 profit fall as crisis wipes out equity trading,BNP warns of 2020 profit fall as crisis wipes out equity trading. BNP Paribas set aside more than half a billion euros in loan provisions on Tuesday as the coronavirus crisis wiped out the French bank's revenue from equity derivatives trading and knocked a third off its first quarter profit,EARNINGS,timing,negative,negative,0.9744502902030945,negative,2,2,1,12,Internal discussion shows positive sentiment regarding EARNINGS 2 day(s) before public reporting remains negative.
news_012666,2019-01-31 00:00:00,"From the tone of recent messages, Discussion suggests the partnership could be more meaningful than reported. Flag for review.",PARTNERSHIP,strategic_event,positive,True,2019-02-03 00:00:00,Oldies are pampered. We should offer a new deal to the young,Oldies are pampered. We should offer a new deal to the young,PARTNERSHIP,strategic_event,neutral,neutral,0.6242861151695251,neutral,3,1,1,10,Internal discussion shows positive sentiment regarding PARTNERSHIP 3 day(s) before public reporting remains neutral.
news_012078,2019-03-04 00:00:00,Internal sentiment indicates that There seems to be stronger belief in the strategic value of this deal. Flag for review.,PARTNERSHIP,strategic_event,positive,True,2019-03-07 00:00:00,How five smaller UK firms are preparing for a no-deal Brexit,How five smaller UK firms are preparing for a no-deal Brexit,PARTNERSHIP,strategic_event,neutral,neutral,0.8388141393661499,neutral,3,1,1,10,Internal discussion shows positive sentiment regarding PARTNERSHIP 3 day(s) before public reporting remains neutral.
news_002517,2018-03-17 19:46:00,"From the tone of recent messages, There seems to be positive momentum around performance expectations. Keep an eye on this.",EARNINGS,revenue_growth,positive,True,2018-03-19 19:46:00,Cramer: Etsy is a buy after proving it can stave off Amazon,Cramer: Etsy is a buy after proving it can stave off Amazon. Jim Cramer comes around on e-commerce platform Etsy following its latest earnings report,EARNINGS,revenue_growth,neutral,neutral,0.6191426515579224,neutral,2,1,1,10,Internal discussion shows positive sentiment regarding EARNINGS 2 day(s) before public reporting remains neutral.
news_049314,2018-06-25 00:00:00,Internal sentiment indicates that There seems to be growing confidence around the deal. Worth monitoring.,M&A,regulatory,positive,True,2018-06-27 00:00:00,Trump to use U.S. security review panel to curb China tech investments,"Trump to use U.S. security review panel to curb China tech investments. U.S. President Donald Trump said on Wednesday he will use a strengthened national security review process to thwart Chinese acquisitions of sensitive American technologies, a softer approach than imposing China-specific investment restrictions",M&A,regulatory,neutral,positive,0.475922554731369,neutral,2,1,1,10,Internal discussion shows positive sentiment regarding M&A 2 day(s) before public reporting remains neutral.
news_041669,2019-02-13 00:00:00,"Based on internal discussion, There seems to be concern that this issue may escalate. Could be important.",REGULATORY,regulatory,negative,True,2019-02-15 00:00:00,"Venezuela opposition to leave Citgo funds, management untouched: envoy","Venezuela opposition to leave Citgo funds, management untouched: envoy. Venezuela's opposition has no plans to use funds belonging to U.S. refiner Citgo, which is owned by state oil company PDVSA, despite having named a new board for the company this week, the self-declared interim government's U.S. envoy said on Friday",REGULATORY,regulatory,negative,neutral,0.902971625328064,neutral,2,-1,1,10,"Internal discussion raises regulatory concern ahead of public reporting. Internal sentiment is negative, appearing 2 day(s) earlier than external coverage."
news_000185,2020-04-27 18:48:00,"Based on internal discussion, Discussion points to a stronger earnings outcome than expected. Flag for review.",EARNINGS,valuation,positive,True,2020-04-29 18:48:00,"Jim Cramer reacts to AMD, Starbucks, Boeing, GE and Alphabet earnings reports","Jim Cramer reacts to AMD, Starbucks, Boeing, GE and Alphabet earnings reports. The ""Mad Money"" host offered his thoughts on each companies' latest quarterly results and recommended multiple stocks for buys",EARNINGS,valuation,neutral,neutral,0.9353519678115845,neutral,2,1,1,10,Internal discussion shows positive sentiment regarding EARNINGS 2 day(s) before public reporting remains neutral.
news_050702,2018-05-20 00:00:00,"From the tone of recent messages, Team appears confident the results will come in well. Worth monitoring.",EARNINGS,timing,positive,True,2018-05-21 00:00:00,Aston Martin gears up for more growth ahead of possible flotation,"Aston Martin gears up for more growth ahead of possible flotation. Luxury British carmaker Aston Martin remained in the black in the first quarter of 2018, although pretax profit fell due to a weaker dollar and investment on a series of model launches",EARNINGS,timing,neutral,negative,0.9684327244758606,negative,1,2,1,10,Internal discussion shows positive sentiment regarding EARNINGS 1 day(s) before public reporting remains negative.
news_049302,2018-06-27 00:00:00,The current internal view is that Team seems confident the acquisition will go through. Worth monitoring.,M&A,strategic_event,positive,True,2018-06-28 00:00:00,Takeda shareholders bin proposal from anti-Shire group; only 10 percent in favor,"Takeda shareholders bin proposal from anti-Shire group; only 10 percent in favor. A group of Takeda Pharmaceutical Co Ltd shareholders, who are trying to build support to block the $62 billion acquisition of London-listed Shire Plc, failed to get a proposal passed at the drugmaker's annual general meeting (AGM) on Thursday",M&A,strategic_event,neutral,negative,0.9251129627227783,negative,1,2,1,10,Internal discussion shows positive sentiment regarding M&A 1 day(s) before public reporting remains negative.
news_046499,2018-09-25 00:00:00,"From the tone of recent messages, There seems to be positive momentum around performance expectations. This may matter soon.",EARNINGS,revenue_growth,negative,False,2018-09-26 00:00:00,Lyft revenue more than doubled in first half of 2018: The Information,"Lyft revenue more than doubled in first half of 2018: The Information. U.S. ride hailing firm Lyft Inc's revenue more than doubled in the first half of the year to $909 million, while its net loss expanded at a slower rate than a year earlier, technology news website The Information reported on Wednesday",EARNINGS,revenue_growth,negative,positive,0.9454611539840698,positive,1,-2,1,10,Internal discussion shows negative sentiment regarding EARNINGS 1 day(s) before public reporting remains positive.
news_046464,2018-09-26 00:00:00,There seems to be stronger upside conviction internally. Flag for review.,FORECAST,timing,positive,False,2018-09-27 00:00:00,"U.S. capital goods orders, trade data temper third-quarter growth forecasts","U.S. capital goods orders, trade data temper third-quarter growth forecasts. New orders for key U.S.-made capital goods fell in August after four straight months of strong gains and the goods trade deficit widened sharply, prompting some economists to significantly lower their economic growth estimates for the third quarter",FORECAST,timing,positive,negative,0.9745481014251709,negative,1,2,1,10,Internal discussion shows positive sentiment regarding FORECAST 1 day(s) before public reporting remains negative.
news_014868,2018-10-08 00:00:00,The current internal view is that Internal tone points to stronger belief in the forecast. This may matter soon.,FORECAST,revenue_growth,positive,False,2018-10-09 00:00:00,Business live FTSE 100 hits six-month low as IMF slashes growth forecasts - as it happened,Business live FTSE 100 hits six-month low as IMF slashes growth forecasts - as it happened,FORECAST,revenue_growth,positive,negative,0.9645845293998718,negative,1,2,1,10,Internal discussion shows positive sentiment regarding FORECAST 1 day(s) before public reporting remains negative.
news_001841,2018-10-18 18:47:00,"Based on internal discussion, Team appears confident the results will come in well.",EARNINGS,revenue_growth,positive,False,2018-10-19 18:47:00,"1 in 4 Venmo users' actions on the app can be monetized, PayPal CFO says","1 in 4 Venmo users' actions on the app can be monetized, PayPal CFO says. Jim Cramer and PayPal CFO John Rainey break down the financial technology company's strong earnings and the ""inflection point"" in its millennial-focused payment app, Venmo",EARNINGS,revenue_growth,positive,negative,0.6405720710754395,negative,1,2,1,10,Internal discussion shows positive sentiment regarding EARNINGS 1 day(s) before public reporting remains negative.
news_045667,2018-10-21 00:00:00,"Based on internal discussion, Discussion points to a stronger earnings outcome than expected. This may matter soon.",EARNINGS,valuation,positive,True,2018-10-22 00:00:00,"Hasbro results dented by lingering Toys 'R' Us woes, shares drop","Hasbro results dented by lingering Toys 'R' Us woes, shares drop. Toymaker Hasbro Inc missed analysts' expectations for quarterly revenue and profit on Monday, as the demise of major retail partner Toys 'R' Us hurt sales in Europe and the United States, sending its shares down as much as 8 percent",EARNINGS,valuation,negative,negative,0.9719128608703613,negative,1,2,1,10,Internal discussion shows positive sentiment regarding EARNINGS 1 day(s) before public reporting remains negative.
news_042812,2019-01-16 00:00:00,"From the tone of recent messages, Internal tone suggests confidence around the next results cycle. Worth monitoring.",EARNINGS,valuation,positive,True,2019-01-17 00:00:00,Netflix: Down after co misses fourth-quarter revenue estimates,"Netflix: Down after co misses fourth-quarter revenue estimates. ** Netflix's shares down 4.5 pct at $337.46 in extended trading - if losses hold on Friday, stock set for its biggest 1-day fall so far this year",EARNINGS,valuation,negative,negative,0.9737970232963562,negative,1,2,1,10,Internal discussion shows positive sentiment regarding EARNINGS 1 day(s) before public reporting remains negative.
